trip_distance,rate_code,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,hour_of_day,trip_duration
10.09,1,1,29.5,0.0,0.5,7.21,5.76,0.3,43.27,138,249,10,1033.0
14.14,1,1,41.0,0.0,0.5,11.89,5.76,0.3,59.45,253,87,12,2484.0
26.8,1,1,72.5,0.0,0.5,10.0,5.76,0.3,89.06,264,264,12,2705.0
5.7,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,230,66,14,1931.0
9.08,1,1,26.0,0.0,0.5,6.51,5.76,0.3,39.07,262,138,14,2797.0
11.2,1,1,31.0,0.0,0.5,6.0,0.0,0.3,37.8,264,264,14,88.0
8.5,1,1,27.5,0.0,0.5,8.5,5.76,0.3,42.56,138,238,17,2379.0
13.63,1,1,45.0,0.0,0.5,9.16,0.0,0.3,54.96,132,181,17,2026.0
10.13,1,1,32.5,0.0,0.5,3.33,0.0,0.3,38.58,234,243,17,2816.0
13.5,1,1,42.0,0.0,0.5,8.55,0.0,0.3,51.35,138,225,17,1372.0
0.36,1,1,3.0,0.0,0.5,0.95,0.0,0.3,4.75,262,263,17,1714.0
8.2,1,1,24.5,0.0,0.5,4.0,5.76,0.3,35.06,138,170,19,1587.0
10.04,1,1,27.5,0.5,0.5,6.91,5.76,0.3,41.47,138,141,20,1178.0
12.87,1,1,37.0,0.5,0.5,11.49,0.0,0.3,49.79,132,97,20,1563.0
7.2,1,1,23.5,0.5,0.5,3.72,0.0,0.3,28.52,87,236,20,1422.0
12.52,1,1,35.5,0.5,0.5,6.0,0.0,0.3,42.8,79,235,20,1411.0
6.32,1,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,186,189,21,1706.0
9.01,1,1,26.0,0.5,0.5,3.68,5.76,0.3,36.74,138,141,21,1655.0
7.8,1,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,142,189,22,1636.0
14.83,1,1,40.5,0.5,0.5,8.36,0.0,0.3,50.16,138,181,22,2527.0
15.8,1,1,45.5,0.5,0.5,9.36,0.0,0.3,56.16,68,183,0,1367.0
9.02,1,1,31.0,0.5,0.5,0.01,0.0,0.3,32.31,163,232,0,3020.0
8.8,1,1,27.5,0.5,0.5,5.75,0.0,0.3,34.55,231,75,1,2435.0
7.14,1,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75,255,75,1,1752.0
6.98,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,87,263,2,1652.0
5.35,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,125,143,2,2370.0
9.08,1,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,90,89,2,1814.0
6.3,1,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,48,209,2,2453.0
6.9,1,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,230,52,4,1307.0
9.16,1,1,27.0,0.5,0.5,6.81,5.76,0.3,40.87,148,227,4,2167.0
20.17,1,1,54.5,0.0,0.5,7.0,0.0,0.3,62.3,132,14,8,1779.0
19.15,1,1,50.5,0.0,0.5,10.26,0.0,0.3,61.56,264,264,8,1921.0
9.22,1,1,27.5,0.0,0.5,6.81,5.76,0.3,40.87,138,246,9,1688.0
8.03,1,1,24.0,0.0,0.5,6.11,5.76,0.3,36.67,170,138,9,1129.0
10.26,1,1,29.5,0.0,0.5,7.21,5.76,0.3,43.27,234,138,10,1371.0
15.9,5,1,70.0,0.0,0.0,10.0,0.0,0.3,80.3,230,1,10,1687.0
7.8,1,1,27.0,0.0,0.5,6.0,0.0,0.3,33.8,151,148,11,1823.0
9.3,1,1,30.5,0.0,0.5,7.4,5.76,0.3,44.46,170,93,11,1087.0
9.86,1,1,28.5,0.0,0.5,7.32,0.0,0.3,36.62,138,45,12,2343.0
9.39,1,1,26.5,0.0,0.5,5.46,0.0,0.3,32.76,138,148,13,1706.0
9.4,1,1,28.5,0.0,0.5,5.85,0.0,0.3,35.15,138,49,14,3872.000000000001
11.81,1,1,33.0,0.0,0.5,11.87,5.76,0.3,51.43,161,138,14,1548.0
9.6,1,1,29.5,0.0,0.5,7.2,5.76,0.3,43.26,138,224,14,1225.0
8.2,1,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27,138,263,15,2899.0
5.2,1,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,263,68,0,1057.0
7.4,1,1,26.5,0.5,0.5,5.55,0.0,0.3,33.35,90,80,1,1136.0
5.39,1,1,24.5,0.5,0.5,4.0,0.0,0.3,29.8,107,263,1,1746.0
6.85,1,1,22.5,0.5,0.5,7.14,0.0,0.3,30.94,112,74,2,1411.0
7.37,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,141,244,2,1429.0
5.9,1,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,264,264,2,1347.0
5.4,1,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,164,49,3,2247.0
8.59,1,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,158,41,3,1820.0
0.2,1,1,3.0,0.5,0.5,0.85,0.0,0.3,5.15,48,48,4,62.00000000000001
20.4,1,1,54.5,0.5,0.5,13.95,0.0,0.3,69.75,132,52,5,2628.0
0.33,1,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,107,107,7,1411.0
7.8,1,1,22.5,0.0,0.5,5.8,5.76,0.3,34.86,263,138,9,1864.0
13.4,1,1,39.5,0.0,0.5,4.0,0.0,0.3,44.3,132,65,9,2047.0
10.9,1,1,30.5,0.0,0.5,7.4,5.76,0.3,44.46,162,138,9,1467.0
16.7,3,1,62.5,0.0,0.0,15.85,16.55,0.3,95.2,186,1,11,1530.0
8.45,1,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0,138,97,12,78.0
9.49,1,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,140,138,12,1849.0
11.25,1,1,31.0,0.0,0.5,6.36,0.0,0.3,38.16,138,45,13,1312.0
15.21,1,1,46.0,0.0,0.5,6.0,5.76,0.3,58.56,113,205,15,1135.0
8.26,1,1,28.0,0.5,0.5,7.32,0.0,0.3,36.62,116,114,1,2144.0
10.3,1,1,34.0,0.5,0.5,7.05,0.0,0.3,42.35,249,243,1,2172.0
6.6,1,1,26.0,0.5,0.5,4.0,0.0,0.3,31.3,211,226,2,2082.0
9.1,1,1,31.5,0.5,0.5,4.0,0.0,0.3,36.8,189,239,2,1782.0
7.98,1,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,211,146,3,2055.0
8.64,1,1,28.0,0.5,0.5,7.32,0.0,0.3,36.62,249,129,4,1982.0
8.1,1,1,23.0,0.0,0.5,5.9,5.76,0.3,35.46,262,138,7,2023.0
8.4,1,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35,146,87,8,1591.0
10.6,1,1,29.5,0.0,0.5,6.0,0.0,0.3,36.3,138,33,9,1189.0
8.95,1,1,31.5,0.0,0.5,9.52,5.76,0.3,47.58,68,198,11,2031.0
8.37,1,1,26.0,0.0,0.5,6.7,0.0,0.3,33.5,87,151,13,1325.0
13.39,3,1,56.0,0.0,0.0,14.36,15.5,0.3,86.16,249,1,13,2735.0
0.3,1,1,3.0,0.0,0.5,0.75,0.0,0.3,4.55,237,141,14,1820.0
0.36,1,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94,236,236,15,2203.0
9.6,1,1,28.0,0.0,0.5,6.9,5.76,0.3,41.46,138,229,15,1367.0
9.78,1,1,28.0,0.0,0.5,4.0,0.0,0.3,32.8,45,138,15,2299.0
8.82,1,1,33.5,0.5,0.5,8.7,0.0,0.3,43.5,231,41,0,1051.0
8.4,1,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,263,13,0,2593.0
6.38,1,1,23.5,0.5,0.5,6.2,0.0,0.3,31.0,90,62,0,2224.0
7.3,1,1,23.5,0.5,0.5,7.44,0.0,0.3,32.24,246,116,1,2483.0
10.24,1,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,230,95,1,1947.0
6.97,1,1,21.5,0.5,0.5,6.84,0.0,0.3,29.64,48,244,3,1507.0
10.46,1,1,31.0,0.5,0.5,0.01,0.0,0.3,32.31,132,102,5,1364.0
9.43,1,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,211,196,5,1885.0
7.6,1,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55,79,157,5,1404.0
4.52,5,1,40.0,0.0,0.5,8.0,12.5,0.3,61.3,45,265,6,1650.0
10.3,1,1,30.0,0.0,0.5,6.15,0.0,0.3,36.95,138,264,10,2785.0
0.3,1,1,3.0,0.0,0.5,0.75,0.0,0.3,4.55,238,238,12,1879.0
9.45,1,1,29.5,0.0,0.5,7.21,5.76,0.3,43.27,138,230,12,2168.0
9.74,1,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,87,166,14,2310.0
9.13,1,1,26.5,0.0,0.5,3.31,5.76,0.3,36.37,138,79,14,1974.0
11.33,1,1,37.0,0.0,0.5,4.0,5.76,0.3,47.56,138,170,14,1625.0
7.0,1,1,22.0,0.0,0.5,8.0,0.0,0.3,30.8,138,141,14,1303.0
12.3,1,1,37.0,0.0,0.5,7.0,5.76,0.3,50.56,138,79,15,1691.0
16.4,1,1,45.5,0.0,0.5,13.85,0.0,0.3,60.15,132,80,15,1479.0
0.1,5,1,48.0,0.0,0.0,9.65,0.0,0.3,57.95,264,264,16,2168.0
10.4,1,1,29.5,0.0,0.5,7.2,5.76,0.3,43.26,138,233,16,3221.0
8.9,1,1,25.5,0.0,0.5,6.4,5.76,0.3,38.46,138,137,16,2345.0
6.73,1,1,23.5,0.0,0.5,7.29,0.0,0.3,31.59,137,225,17,2345.0
8.42,1,1,25.0,0.0,0.5,6.31,5.76,0.3,37.87,138,262,17,1370.0
9.72,1,1,31.0,0.0,0.5,6.36,0.0,0.3,38.16,138,189,17,1758.0
8.46,1,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,141,17,17,1159.0
6.01,1,1,21.5,1.0,0.5,4.66,0.0,0.3,27.96,163,87,18,1652.0
6.9,1,1,23.0,0.0,0.5,4.0,0.0,0.3,27.8,238,232,18,879.0
11.0,1,1,33.0,0.0,0.5,8.45,0.0,0.3,42.25,138,113,19,1637.0
12.9,1,1,36.0,0.5,0.5,7.45,0.0,0.3,44.75,138,106,20,2315.0
10.6,1,1,30.0,0.5,0.5,7.4,5.76,0.3,44.46,138,229,21,1631.0
7.78,1,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,161,167,22,1635.0
11.1,1,1,32.5,0.5,0.5,3.2,0.0,0.3,37.0,138,79,22,1285.0
8.74,1,1,26.0,0.5,0.5,6.61,5.76,0.3,39.67,138,236,23,1171.0
7.13,1,1,22.0,0.5,0.5,5.82,0.0,0.3,29.12,132,95,22,2206.0
8.23,1,1,25.5,0.0,0.5,6.58,0.0,0.3,32.88,138,255,15,2395.0
9.18,1,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25,132,37,16,4108.0
11.38,1,1,31.5,0.0,0.5,5.5,0.0,0.3,37.8,132,138,16,2194.0
8.3,1,1,30.0,0.0,0.5,7.7,0.0,0.3,38.5,186,62,17,3357.0
6.52,1,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,13,229,17,2817.0
14.55,1,1,40.5,0.0,0.5,6.0,0.0,0.3,47.3,132,7,18,1935.0
6.4,1,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,79,151,18,2610.0
8.52,1,1,28.0,0.0,0.5,7.2,0.0,0.3,36.0,186,40,18,1060.0
8.3,1,1,26.5,0.5,0.5,6.0,5.76,0.3,39.56,138,239,19,1812.0
11.8,1,1,35.5,0.5,0.5,7.35,0.0,0.3,44.15,186,20,20,1918.0
10.78,1,1,34.5,0.5,0.5,8.31,5.76,0.3,49.87,138,142,21,2252.0
8.93,1,1,26.5,0.5,0.5,10.07,5.76,0.3,43.63,138,166,23,2291.0
11.0,1,1,31.5,0.0,0.5,7.6,5.76,0.3,45.66,138,162,16,1820.0
14.8,1,1,41.5,0.0,0.5,10.55,0.0,0.3,52.85,132,223,16,70.0
0.13,1,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,263,263,16,2876.0
9.96,1,1,28.5,0.0,0.5,5.26,5.76,0.3,40.32,138,141,17,1639.0
7.2,1,1,23.0,0.5,0.5,6.0,5.76,0.3,36.06,138,166,20,2196.0
8.2,1,1,24.5,0.5,0.5,7.85,5.76,0.3,39.41,138,75,21,1585.0
10.7,1,1,32.0,0.5,0.5,6.65,0.0,0.3,39.95,132,37,22,2178.0
9.79,1,1,28.5,0.5,0.5,7.11,5.76,0.3,42.67,138,142,23,1175.0
6.33,1,1,23.0,0.5,0.5,2.92,0.0,0.3,29.17,45,141,0,62.00000000000001
8.71,1,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,4,116,0,1631.0
6.32,1,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,161,65,1,1467.0
8.26,1,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,237,56,1,1419.0
7.3,1,1,26.5,0.5,0.5,10.0,0.0,0.3,37.8,234,181,1,1469.0
7.28,1,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,148,37,2,1723.0
9.0,1,1,28.0,0.5,0.5,5.85,0.0,0.3,35.15,263,25,2,8.0
16.57,5,1,84.0,0.0,0.5,10.0,0.0,0.3,94.8,234,265,2,2667.0
8.0,1,1,31.5,0.5,0.5,6.55,0.0,0.3,39.35,90,61,2,1094.0
6.58,1,1,24.5,0.5,0.5,4.0,0.0,0.3,29.8,79,239,2,3292.0
5.8,1,1,25.5,0.5,0.5,8.0,0.0,0.3,34.8,48,163,2,2813.0
5.8,1,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,48,223,3,2117.0
7.42,1,1,26.0,0.5,0.5,8.19,0.0,0.3,35.49,148,89,3,1578.0
8.24,1,1,29.0,0.5,0.5,7.58,0.0,0.3,37.88,107,61,3,1469.0
9.5,1,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,209,42,3,2378.0
15.5,1,1,45.0,0.5,0.5,9.26,0.0,0.3,55.56,79,60,3,2180.0
17.4,3,1,65.0,0.5,0.0,15.66,12.5,0.3,93.96,230,1,4,1666.0
8.18,1,1,29.0,0.5,0.5,6.06,0.0,0.3,36.36,230,61,3,2045.0
8.83,1,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,263,33,4,1681.0
9.3,1,1,28.0,0.5,0.5,5.85,0.0,0.3,35.15,79,223,4,1092.0
12.91,1,1,36.5,0.5,0.5,10.11,2.64,0.3,50.55,186,200,5,1701.0
9.93,1,1,28.0,0.0,0.5,6.91,5.76,0.3,41.47,107,138,6,1824.0
18.55,3,1,68.0,0.0,0.0,8.0,20.25,0.3,96.55,238,1,6,1598.0
9.2,1,1,30.0,0.0,0.5,6.15,0.0,0.3,36.95,239,198,6,2531.0
10.6,1,1,30.5,0.0,0.5,9.2,5.58,0.3,46.08,224,138,7,1600.0
9.7,1,1,28.0,0.0,0.5,10.37,5.76,0.3,44.93,230,138,7,1805.0
7.48,5,1,95.0,0.0,0.5,10.0,12.5,0.3,118.3,232,265,9,2219.0
7.04,1,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,162,138,10,1637.0
19.86,1,1,55.0,0.0,0.5,11.16,0.0,0.3,66.96,181,132,10,3034.0
9.8,1,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96,138,63,11,2830.0
10.33,1,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96,132,93,12,1532.0
12.15,1,1,36.0,0.0,0.5,8.51,5.76,0.3,51.07,161,138,12,1801.0
14.23,1,1,39.5,0.0,0.5,8.06,0.0,0.3,48.36,132,223,13,2571.0
5.9,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,161,261,13,1981.0
6.49,1,1,22.0,0.0,0.5,6.84,0.0,0.3,29.64,80,181,13,1762.0
10.4,1,1,31.0,0.0,0.5,6.35,0.0,0.3,38.15,138,25,14,2474.0
8.73,1,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,33,141,15,2157.0
0.1,1,1,3.0,0.0,0.5,0.75,0.0,0.3,4.55,50,246,15,2628.0
5.55,1,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,107,225,16,1566.0
8.15,1,1,25.0,0.0,0.5,2.5,0.0,0.3,28.3,13,262,16,1318.0
18.77,1,1,51.0,0.0,0.5,10.36,0.0,0.3,62.16,132,33,17,1771.0
9.4,1,1,28.0,0.0,0.5,6.9,5.76,0.3,41.46,138,229,19,1306.0
5.85,1,1,21.5,0.0,0.5,2.08,0.0,0.3,24.38,237,231,19,1141.0
11.05,1,1,31.0,0.0,0.5,5.44,5.76,0.3,43.0,137,138,19,1485.0
10.19,1,1,30.0,0.5,0.5,9.39,0.0,0.3,40.69,138,163,20,1446.0
9.48,1,1,28.0,0.5,0.5,7.01,5.76,0.3,42.07,138,68,20,2143.0
17.7,3,1,65.0,0.5,0.0,15.65,12.66,0.3,94.11,186,1,20,987.0
7.89,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,236,87,22,1763.0
12.79,1,1,39.0,0.5,0.5,8.06,0.0,0.3,48.36,132,181,22,1294.0
0.35,1,1,3.0,0.5,0.5,1.08,0.0,0.3,5.38,263,263,23,1688.0
10.5,1,1,31.0,0.5,0.5,6.45,0.0,0.3,38.75,264,264,23,1324.0
10.59,1,1,31.0,0.5,0.5,10.48,2.64,0.3,45.42,262,200,0,1574.0
6.2,1,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75,161,116,1,1442.0
4.9,1,1,23.0,0.5,0.5,4.0,0.0,0.3,28.3,50,232,1,1108.0
6.69,1,1,24.5,0.5,0.5,7.74,0.0,0.3,33.54,161,52,1,1416.0
7.26,1,1,23.5,0.5,0.5,7.44,0.0,0.3,32.24,249,263,3,1491.0
7.24,1,1,22.5,0.5,0.5,7.14,0.0,0.3,30.94,238,148,4,1654.0
16.14,1,1,43.5,0.5,0.5,10.0,0.0,0.3,54.8,132,80,5,1988.0
22.65,1,1,59.5,0.0,0.5,12.06,0.0,0.3,72.36,132,14,6,1552.0
7.16,1,1,22.0,0.0,0.5,6.84,0.0,0.3,29.64,68,228,6,955.0
6.71,1,1,23.0,0.0,0.5,2.38,0.0,0.3,28.13,238,107,7,838.0
16.51,3,1,62.5,0.0,0.0,15.06,12.5,0.3,90.36,48,1,8,1584.0
8.4,1,1,24.0,0.0,0.5,6.1,5.76,0.3,36.66,138,162,8,2930.0
10.26,1,1,31.0,0.0,0.5,7.51,5.76,0.3,45.07,239,138,9,1099.0
9.18,1,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16,232,232,11,2558.0
10.1,1,1,29.5,0.0,0.5,2.88,5.76,0.3,38.94,138,224,13,1407.0
10.87,1,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,163,138,14,1548.0
14.2,1,1,41.0,0.0,0.5,8.35,0.0,0.3,50.15,138,211,15,1077.0
9.03,1,1,28.5,0.0,0.5,6.0,0.0,0.3,35.3,138,232,15,1257.0
7.3,1,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,170,40,15,1300.0
6.4,1,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,237,13,15,2203.0
11.3,1,1,32.5,0.0,0.5,6.65,0.0,0.3,39.95,138,132,16,2452.0
13.9,1,1,38.5,0.0,0.5,7.86,0.0,0.3,47.16,132,260,17,1932.0
10.0,1,1,31.0,0.0,0.5,6.35,0.0,0.3,38.15,239,33,17,1612.0
7.13,1,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0,138,80,17,1919.0
8.69,1,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56,48,33,18,1414.0
9.55,1,1,27.5,0.0,0.5,6.81,5.76,0.3,40.87,138,107,19,1147.0
5.7,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,148,188,19,1782.0
8.31,1,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,138,237,20,1624.0
10.67,1,1,31.0,0.5,0.5,7.61,5.76,0.3,45.67,138,163,21,1078.0
9.28,1,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,138,49,21,1375.0
6.87,1,1,21.5,0.5,0.5,5.71,5.76,0.3,34.27,186,195,22,1427.0
9.71,1,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,138,65,23,1028.0
15.87,1,1,43.0,0.5,0.5,11.08,0.0,0.3,55.38,132,145,23,2855.0
18.7,1,1,50.0,0.5,0.5,10.25,0.0,0.3,61.55,132,33,0,2179.0
7.24,1,1,27.5,0.5,0.5,2.5,0.0,0.3,31.3,148,239,1,1903.0
17.6,3,1,66.0,0.5,0.0,15.45,10.5,0.3,92.75,230,1,2,2265.0
9.21,1,1,31.0,0.5,0.5,8.08,0.0,0.3,40.38,261,74,2,1619.0
4.99,1,1,22.0,0.5,0.5,5.82,0.0,0.3,29.12,140,233,3,2710.0
8.62,1,1,29.0,0.5,0.5,6.06,0.0,0.3,36.36,112,239,3,1905.0
6.85,1,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,79,37,3,3027.0
7.29,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,186,61,3,3433.0
6.5,1,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,234,256,4,2311.0
6.18,1,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,82,237,6,3158.0
7.6,1,1,23.5,0.0,0.5,6.05,0.0,0.3,30.35,116,249,7,1926.0
11.3,1,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,230,138,7,1570.0
14.06,1,1,39.0,0.0,0.5,7.96,0.0,0.3,47.76,132,64,8,2175.0
7.68,1,1,25.0,0.0,0.5,5.16,0.0,0.3,30.96,116,164,10,2139.0
9.7,1,1,29.0,0.0,0.5,4.47,0.0,0.3,34.27,138,239,11,3503.0
11.01,1,1,32.5,0.0,0.5,6.66,0.0,0.3,39.96,138,132,11,3178.0
16.2,1,1,44.0,0.0,0.5,4.48,0.0,0.3,49.28,132,145,12,2059.0
11.1,1,1,33.0,0.0,0.5,3.96,5.76,0.3,43.52,138,158,12,86.0
35.3,5,1,116.0,0.0,0.0,11.0,15.0,0.3,142.3,10,265,12,3134.0
8.5,1,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35,264,264,13,2667.0
9.53,1,1,30.0,0.0,0.5,10.97,5.76,0.3,47.53,230,138,14,3825.000000000001
8.29,1,1,26.0,0.0,0.5,8.14,5.76,0.3,40.7,138,116,15,2349.0
11.27,1,1,35.0,0.0,0.5,7.16,0.0,0.3,42.96,132,61,15,1823.0
13.9,1,1,40.5,0.0,0.5,7.0,5.76,0.3,54.06,138,231,15,2022.0
15.54,1,1,42.5,0.0,0.5,8.66,0.0,0.3,51.96,132,112,18,1698.0
8.5,1,1,25.0,0.0,0.5,6.3,5.76,0.3,37.86,138,164,18,3002.0
8.48,1,1,25.0,0.0,0.5,5.5,5.76,0.3,37.06,138,237,18,1583.0
0.2,1,1,3.0,0.0,0.5,1.1,0.0,0.3,4.9,90,249,18,1618.0
13.7,1,1,38.5,0.0,0.5,5.9,0.0,0.3,45.2,138,261,19,1672.0
12.01,1,1,34.0,0.0,0.5,8.11,5.76,0.3,48.67,138,107,19,91.0
10.02,1,1,29.0,0.5,0.5,7.21,5.76,0.3,43.27,138,141,19,2046.0
7.54,1,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,249,116,20,2829.0
9.11,1,1,27.0,0.5,0.5,6.81,5.76,0.3,40.87,138,43,22,2001.0
8.7,1,1,25.0,0.5,0.5,6.41,5.76,0.3,38.47,138,107,22,2716.0
8.5,1,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,249,244,22,1769.0
7.6,1,1,23.5,0.5,0.5,4.0,0.0,0.3,28.8,68,244,23,2043.0
13.86,4,1,40.0,0.5,0.5,8.79,2.64,0.3,52.73,186,265,23,1651.0
9.4,1,1,27.5,0.5,0.5,5.75,0.0,0.3,34.55,148,223,0,1279.0
5.14,1,1,23.5,0.5,0.5,6.2,0.0,0.3,31.0,231,50,0,1298.0
7.24,1,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,246,223,1,1710.0
8.79,1,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,164,116,1,916.0
6.8,1,1,27.0,0.5,0.5,5.65,0.0,0.3,33.95,79,151,1,1791.0
5.65,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,261,225,2,2240.0
6.2,1,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,148,142,3,1524.0
13.61,1,1,39.5,0.5,0.5,4.0,0.0,0.3,44.8,13,127,5,1660.0
11.7,1,1,33.5,0.0,0.5,6.85,0.0,0.3,41.15,138,249,10,1604.0
8.79,1,1,25.5,0.0,0.5,8.02,5.76,0.3,40.08,138,170,10,1645.0
9.6,1,1,30.5,0.0,0.5,6.25,0.0,0.3,37.55,264,264,11,1715.0
10.9,1,1,31.5,0.0,0.5,0.05,5.76,0.3,38.11,138,162,11,2497.0
8.7,1,1,32.0,0.0,0.5,6.55,0.0,0.3,39.35,234,37,12,2003.0
9.9,1,1,29.5,0.0,0.5,9.0,5.76,0.3,45.06,230,138,12,1815.0
8.37,1,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27,138,107,12,1892.0
7.89,1,1,23.5,0.0,0.5,6.01,5.76,0.3,36.07,138,263,13,1315.0
9.36,1,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,238,14,1050.0
7.7,1,1,31.0,0.0,0.5,6.0,0.0,0.3,37.8,181,246,14,1484.0
10.2,1,1,29.0,0.0,0.5,6.0,5.76,0.3,41.56,138,162,15,1560.0
11.82,1,1,37.5,0.0,0.5,7.66,0.0,0.3,45.96,138,189,15,1448.0
11.0,1,1,34.0,0.0,0.5,6.95,0.0,0.3,41.75,138,234,15,1494.0
15.06,1,1,41.5,0.0,0.5,9.61,5.76,0.3,57.67,138,87,16,1717.0
9.28,1,1,29.0,0.0,0.5,3.56,5.76,0.3,39.12,138,230,17,2290.0
10.03,1,1,29.0,0.0,0.5,7.11,5.76,0.3,42.67,43,138,18,2726.0
11.25,1,1,31.5,0.0,0.5,8.08,0.0,0.3,40.38,138,54,18,2314.0
6.9,1,1,22.0,0.0,0.5,5.71,5.76,0.3,34.27,138,166,18,2439.0
8.74,1,1,24.5,0.0,0.5,4.66,5.76,0.3,35.72,138,107,19,1426.0
12.42,1,1,34.0,0.5,0.5,8.21,5.76,0.3,49.27,138,137,20,1507.0
11.0,1,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,138,61,22,1446.0
11.6,1,1,34.5,0.5,0.5,8.31,5.76,0.3,49.87,138,163,22,1688.0
10.98,1,1,32.0,0.5,0.5,9.76,5.76,0.3,48.82,138,142,21,1509.0
7.29,1,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,48,255,22,2171.0
10.53,1,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,138,144,22,1802.0
10.37,1,1,29.0,0.5,0.5,4.0,5.76,0.3,40.06,138,229,23,1526.0
15.5,1,1,42.0,0.5,0.5,8.65,0.0,0.3,51.95,132,145,23,1969.0
13.64,1,1,42.0,0.0,0.5,10.7,0.0,0.3,53.5,132,25,14,2080.0
9.7,1,1,28.0,0.0,0.5,8.6,5.76,0.3,43.16,264,264,17,2428.0
10.5,1,1,32.5,0.0,0.5,7.0,5.76,0.3,46.06,138,90,18,3016.0
9.1,1,1,27.0,0.0,0.5,6.7,5.76,0.3,40.26,138,79,19,2216.0
8.2,1,1,24.5,0.0,0.5,6.3,0.0,0.3,31.6,138,255,19,1695.0
11.05,1,1,33.0,1.0,0.5,8.11,5.76,0.3,48.67,138,68,19,3540.0
