Age,Gender,Time_Spent,Product_Category,Purchased,Number_of_Items_Viewed,Device_Used
37,Male,27,Books,0,15,Desktop
41,Female,45,Clothing,1,12,Tablet
25,Female,38,Books,1,11,Desktop
60,Female,42,Electronics,1,17,Desktop
36,Male,32,Clothing,0,19,Tablet
37,Male,30,Electronics,0,12,Mobile
57,Female,32,Books,0,15,Desktop
42,Female,5,Clothing,0,19,Desktop
41,Female,13,Clothing,0,11,Tablet
52,Male,25,Clothing,0,11,Tablet
37,Female,13,Clothing,1,14,Tablet
26,Female,28,Clothing,0,2,Desktop
32,Female,27,Books,0,3,Tablet
52,Male,43,Clothing,0,14,Mobile
53,Male,31,Clothing,1,14,Tablet
28,Male,21,Electronics,1,5,Desktop
37,Male,47,Clothing,0,13,Tablet
33,Female,36,Clothing,1,18,Desktop
56,Female,45,Books,1,14,Tablet
40,Male,17,Electronics,0,17,Tablet
61,Male,32,Clothing,1,9,Tablet
18,Male,16,Books,1,16,Mobile
55,Female,13,Clothing,0,11,Mobile
27,Male,41,Electronics,1,5,Desktop
32,Female,32,Electronics,1,10,Tablet
52,Female,26,Books,0,15,Mobile
56,Male,38,Books,1,11,Mobile
62,Female,33,Books,0,8,Mobile
27,Female,7,Electronics,1,10,Tablet
33,Male,40,Books,0,4,Mobile
30,Male,14,Books,1,14,Tablet
63,Male,22,Clothing,0,19,Tablet
38,Female,6,Books,1,11,Mobile
21,Female,18,Electronics,1,6,Mobile
31,Male,6,Clothing,0,12,Mobile
32,Female,34,Books,1,14,Mobile
42,Male,6,Books,0,5,Mobile
26,Female,9,Electronics,0,12,Tablet
57,Male,38,Electronics,1,7,Mobile
22,Male,23,Books,1,18,Mobile
48,Male,12,Books,0,18,Desktop
57,Male,27,Books,0,17,Mobile
45,Female,48,Books,1,14,Tablet
22,Male,9,Books,1,7,Mobile
61,Male,39,Books,0,12,Desktop
37,Male,46,Electronics,1,9,Desktop
18,Male,18,Books,0,7,Tablet
46,Male,32,Books,0,6,Mobile
46,Male,17,Electronics,0,9,Tablet
63,Male,41,Clothing,1,13,Tablet
36,Female,7,Electronics,0,17,Mobile
45,Male,12,Books,0,19,Tablet
37,Female,20,Books,0,5,Mobile
19,Male,36,Books,1,4,Tablet
52,Male,39,Clothing,1,7,Mobile
36,Female,17,Books,0,15,Tablet
62,Female,46,Clothing,1,12,Mobile
27,Male,46,Clothing,1,16,Desktop
23,Female,10,Books,0,9,Tablet
27,Female,43,Electronics,0,8,Desktop
56,Female,26,Books,0,10,Desktop
34,Female,32,Books,1,16,Tablet
45,Male,18,Books,1,11,Desktop
22,Male,38,Books,1,18,Tablet
46,Female,32,Electronics,1,1,Mobile
64,Male,45,Clothing,0,13,Desktop
61,Male,43,Books,0,19,Tablet
28,Female,40,Books,1,8,Mobile
40,Female,11,Electronics,0,10,Mobile
54,Female,12,Books,1,10,Tablet
49,Male,49,Books,0,9,Tablet
57,Male,25,Books,1,18,Mobile
52,Female,23,Books,0,10,Mobile
63,Male,20,Electronics,1,14,Mobile
22,Male,30,Clothing,0,7,Desktop
18,Female,49,Books,1,16,Tablet
29,Female,25,Electronics,0,2,Tablet
45,Male,5,Electronics,0,4,Mobile
44,Male,15,Clothing,1,10,Mobile
26,Female,8,Clothing,0,12,Tablet
23,Female,11,Clothing,0,11,Tablet
57,Male,15,Electronics,0,15,Mobile
40,Male,16,Books,1,6,Tablet
43,Male,11,Books,0,14,Tablet
62,Male,28,Clothing,1,19,Mobile
22,Male,40,Books,0,3,Tablet
46,Male,46,Clothing,0,14,Tablet
25,Female,42,Clothing,0,2,Mobile
48,Male,46,Books,0,10,Tablet
54,Female,26,Books,0,8,Tablet
58,Male,15,Books,1,6,Desktop
24,Female,48,Clothing,0,15,Desktop
25,Female,16,Electronics,1,4,Mobile
44,Female,26,Books,0,6,Desktop
27,Female,9,Books,0,2,Tablet
49,Female,40,Books,1,10,Tablet
44,Female,8,Clothing,1,15,Mobile
54,Female,26,Books,1,18,Tablet
42,Male,38,Clothing,1,2,Desktop
50,Male,7,Books,0,17,Desktop
29,Male,14,Books,0,12,Tablet
31,Female,14,Books,1,7,Mobile
53,Male,42,Books,1,9,Tablet
29,Female,49,Clothing,0,9,Mobile
50,Female,48,Clothing,1,4,Desktop
27,Male,33,Electronics,0,1,Mobile
64,Male,26,Electronics,0,19,Mobile
43,Male,48,Electronics,0,10,Desktop
44,Female,34,Electronics,1,17,Desktop
22,Female,5,Electronics,0,12,Tablet
42,Male,10,Electronics,0,18,Tablet
19,Male,24,Electronics,0,6,Tablet
31,Male,43,Electronics,1,6,Desktop
54,Female,21,Books,0,3,Mobile
35,Male,10,Books,0,1,Desktop
34,Female,46,Clothing,1,4,Mobile
22,Female,44,Clothing,1,12,Tablet
58,Male,48,Clothing,1,5,Mobile
48,Male,32,Clothing,0,8,Desktop
25,Female,14,Books,1,9,Desktop
52,Female,32,Books,1,8,Desktop
60,Male,46,Clothing,1,12,Mobile
27,Male,39,Books,1,16,Mobile
20,Male,37,Electronics,0,4,Tablet
23,Male,49,Clothing,1,7,Desktop
61,Female,49,Electronics,1,10,Mobile
19,Female,26,Clothing,1,5,Tablet
49,Female,38,Clothing,1,5,Mobile
50,Female,8,Books,1,17,Tablet
30,Male,28,Electronics,1,9,Desktop
24,Male,17,Electronics,0,16,Mobile
59,Female,34,Books,1,11,Tablet
63,Male,30,Clothing,1,14,Tablet
42,Male,36,Electronics,1,11,Desktop
50,Male,49,Books,1,10,Tablet
53,Female,22,Books,1,15,Mobile
23,Female,42,Clothing,1,9,Tablet
23,Male,11,Books,0,7,Mobile
58,Male,34,Electronics,0,11,Mobile
27,Male,47,Books,0,13,Mobile
30,Male,37,Electronics,1,10,Desktop
58,Male,7,Electronics,0,6,Mobile
45,Female,32,Electronics,0,6,Mobile
30,Male,29,Clothing,1,14,Desktop
49,Female,48,Electronics,0,12,Desktop
57,Female,6,Clothing,0,2,Desktop
34,Male,26,Clothing,0,8,Desktop
63,Male,5,Electronics,0,6,Mobile
53,Female,42,Electronics,0,14,Tablet
53,Female,11,Electronics,0,1,Mobile
43,Male,20,Electronics,1,16,Desktop
28,Male,5,Clothing,1,18,Mobile
39,Male,38,Clothing,0,8,Tablet
57,Female,25,Electronics,1,5,Desktop
28,Male,5,Electronics,1,9,Desktop
64,Female,44,Electronics,1,5,Tablet
36,Female,16,Clothing,0,5,Desktop
27,Female,39,Clothing,0,11,Tablet
24,Female,14,Clothing,1,17,Desktop
38,Female,29,Electronics,1,18,Tablet
36,Male,38,Electronics,0,2,Desktop
19,Male,21,Clothing,0,19,Desktop
26,Male,22,Books,1,4,Desktop
39,Female,48,Electronics,0,6,Desktop
49,Male,27,Electronics,1,9,Tablet
59,Male,24,Electronics,1,9,Mobile
19,Female,40,Electronics,0,2,Tablet
43,Male,5,Electronics,1,11,Tablet
31,Female,8,Clothing,1,18,Tablet
60,Male,33,Electronics,0,5,Tablet
39,Male,41,Electronics,1,10,Desktop
55,Male,33,Electronics,1,1,Tablet
35,Female,19,Books,0,4,Mobile
58,Male,6,Clothing,1,15,Mobile
52,Male,5,Books,0,9,Desktop
44,Female,42,Books,1,17,Tablet
41,Male,30,Books,1,16,Tablet
41,Female,26,Books,1,12,Mobile
37,Male,28,Clothing,0,2,Desktop
36,Female,47,Electronics,1,14,Desktop
41,Female,28,Electronics,0,17,Tablet
63,Male,38,Clothing,1,14,Tablet
63,Female,32,Electronics,1,11,Tablet
21,Female,41,Clothing,0,7,Desktop
47,Male,7,Books,0,11,Tablet
49,Male,23,Electronics,0,5,Mobile
37,Female,33,Books,1,7,Mobile
30,Male,46,Electronics,1,1,Mobile
51,Female,27,Clothing,1,2,Mobile
56,Female,22,Clothing,1,2,Mobile
45,Female,39,Books,1,7,Desktop
37,Male,34,Books,0,12,Desktop
21,Male,39,Electronics,1,19,Tablet
42,Female,11,Clothing,0,11,Tablet
20,Female,42,Electronics,1,7,Desktop
47,Female,44,Books,1,9,Mobile
34,Male,45,Books,1,7,Desktop
59,Female,49,Electronics,1,4,Mobile
31,Male,32,Books,0,16,Desktop
22,Male,5,Clothing,1,3,Mobile
63,Male,11,Electronics,1,13,Mobile
26,Male,41,Electronics,1,2,Desktop
37,Male,40,Electronics,1,7,Mobile
57,Female,18,Electronics,1,10,Tablet
54,Female,12,Electronics,1,19,Mobile
32,Female,46,Electronics,1,3,Tablet
27,Female,39,Electronics,1,9,Desktop
57,Female,48,Electronics,0,11,Desktop
38,Female,45,Electronics,1,16,Mobile
20,Female,15,Books,0,1,Tablet
57,Male,38,Books,1,16,Tablet
63,Female,42,Clothing,0,1,Mobile
47,Male,11,Clothing,1,2,Desktop
39,Male,6,Clothing,1,13,Mobile
43,Male,22,Electronics,0,18,Mobile
62,Female,40,Books,0,13,Mobile
28,Female,12,Clothing,0,14,Mobile
33,Female,18,Clothing,1,17,Tablet
62,Male,10,Clothing,1,9,Tablet
51,Male,40,Books,1,12,Desktop
52,Female,27,Electronics,1,4,Mobile
31,Male,23,Clothing,1,9,Tablet
33,Male,35,Books,0,16,Desktop
24,Male,27,Books,1,11,Tablet
20,Female,13,Books,1,18,Desktop
18,Female,15,Electronics,1,9,Mobile
24,Male,24,Books,0,6,Tablet
61,Female,15,Clothing,0,6,Tablet
20,Male,42,Electronics,1,5,Desktop
29,Male,20,Books,1,3,Desktop
18,Male,28,Electronics,1,3,Desktop
26,Female,33,Electronics,1,15,Mobile
36,Male,12,Electronics,1,13,Desktop
32,Male,44,Electronics,0,9,Mobile
42,Male,41,Clothing,0,1,Tablet
54,Female,41,Books,1,7,Mobile
61,Female,33,Electronics,0,7,Tablet
37,Male,19,Electronics,1,9,Tablet
62,Female,24,Books,1,1,Desktop
23,Male,22,Electronics,1,5,Desktop
39,Female,12,Electronics,1,18,Desktop
19,Male,12,Clothing,1,1,Desktop
22,Male,9,Clothing,0,4,Mobile
50,Female,46,Electronics,1,4,Desktop
39,Male,29,Books,1,13,Mobile
52,Female,33,Electronics,1,15,Mobile
33,Female,6,Clothing,0,10,Desktop
59,Female,17,Books,1,6,Desktop
55,Female,48,Books,1,5,Mobile
55,Male,11,Clothing,0,7,Tablet
47,Female,30,Electronics,0,15,Mobile
42,Male,14,Books,0,9,Mobile
42,Male,49,Clothing,1,19,Mobile
48,Female,8,Books,1,11,Tablet
36,Male,33,Electronics,1,5,Desktop
27,Female,24,Clothing,0,3,Desktop
32,Male,5,Clothing,0,9,Tablet
42,Male,13,Books,0,6,Desktop
50,Male,25,Books,1,17,Desktop
44,Male,35,Clothing,1,8,Tablet
50,Female,21,Books,0,12,Desktop
54,Male,21,Books,1,12,Mobile
32,Male,31,Clothing,1,12,Tablet
40,Female,18,Clothing,1,9,Mobile
47,Male,13,Books,1,2,Desktop
36,Female,9,Clothing,0,15,Desktop
18,Female,14,Electronics,0,12,Desktop
26,Male,10,Clothing,0,18,Tablet
31,Female,11,Electronics,1,5,Mobile
32,Female,21,Electronics,1,8,Tablet
53,Female,31,Books,0,11,Desktop
20,Female,5,Clothing,1,8,Mobile
19,Male,10,Clothing,1,7,Desktop
45,Male,27,Electronics,1,7,Tablet
35,Female,23,Books,1,2,Mobile
26,Male,25,Clothing,1,3,Tablet
58,Male,15,Clothing,1,16,Mobile
23,Female,23,Books,0,16,Desktop
19,Female,9,Books,1,17,Desktop
24,Male,10,Electronics,1,15,Mobile
20,Male,8,Books,1,10,Desktop
21,Female,34,Electronics,1,12,Mobile
61,Female,24,Clothing,0,19,Desktop
59,Female,10,Clothing,0,13,Tablet
36,Female,38,Electronics,0,6,Mobile
25,Male,5,Electronics,0,5,Tablet
23,Male,29,Clothing,1,2,Tablet
29,Female,27,Books,0,5,Desktop
63,Female,15,Clothing,0,13,Tablet
44,Female,19,Electronics,1,15,Tablet
48,Male,13,Electronics,0,19,Tablet
60,Male,36,Books,0,11,Desktop
50,Female,35,Clothing,1,18,Desktop
45,Male,40,Electronics,1,16,Mobile
36,Male,19,Clothing,0,4,Desktop
34,Male,14,Books,0,18,Desktop
59,Male,29,Books,0,17,Mobile
33,Female,35,Books,1,4,Desktop
18,Female,48,Books,0,1,Desktop
45,Male,25,Books,0,16,Desktop
64,Female,46,Books,1,1,Desktop
61,Male,27,Electronics,0,4,Mobile
34,Male,13,Electronics,1,1,Tablet
36,Male,7,Electronics,0,1,Mobile
57,Female,46,Electronics,0,13,Tablet
37,Female,47,Electronics,0,12,Mobile
32,Female,37,Clothing,1,7,Tablet
45,Female,48,Electronics,0,2,Tablet
54,Female,8,Electronics,0,2,Desktop
52,Female,17,Electronics,0,6,Desktop
49,Female,27,Books,1,12,Mobile
31,Male,37,Clothing,0,7,Tablet
19,Female,46,Clothing,1,9,Mobile
30,Female,5,Books,0,10,Desktop
21,Male,43,Clothing,0,4,Tablet
60,Female,26,Books,1,18,Desktop
24,Female,47,Electronics,0,6,Desktop
59,Female,13,Clothing,1,9,Mobile
60,Female,5,Books,1,12,Tablet
44,Male,44,Books,1,18,Tablet
42,Male,5,Books,1,15,Tablet
29,Male,14,Books,1,10,Mobile
25,Female,36,Electronics,0,11,Tablet
22,Male,24,Books,0,7,Tablet
40,Female,34,Books,0,6,Desktop
58,Female,37,Clothing,0,8,Desktop
57,Male,44,Books,0,19,Desktop
35,Female,32,Clothing,1,4,Tablet
19,Male,30,Clothing,1,1,Tablet
36,Male,28,Books,0,13,Mobile
51,Male,7,Electronics,1,18,Desktop
58,Female,9,Books,0,8,Desktop
24,Male,28,Clothing,1,14,Tablet
54,Female,7,Books,1,14,Mobile
27,Male,14,Clothing,1,17,Tablet
31,Male,33,Books,1,9,Mobile
33,Male,11,Clothing,1,3,Tablet
64,Male,8,Books,0,16,Tablet
40,Male,17,Electronics,1,8,Desktop
63,Male,37,Electronics,1,7,Mobile
43,Male,48,Books,0,4,Tablet
58,Male,46,Books,1,3,Mobile
49,Female,6,Clothing,0,12,Tablet
22,Female,37,Books,0,13,Desktop
24,Female,39,Clothing,0,16,Tablet
63,Male,20,Books,0,7,Tablet
30,Female,23,Clothing,1,8,Tablet
23,Male,42,Clothing,1,18,Tablet
33,Male,14,Electronics,0,13,Tablet
36,Male,14,Books,1,3,Desktop
18,Male,46,Books,0,12,Desktop
53,Male,35,Books,0,1,Desktop
37,Male,18,Books,1,4,Tablet
33,Female,30,Electronics,1,7,Tablet
61,Male,10,Electronics,1,12,Mobile
47,Male,13,Clothing,1,15,Desktop
27,Male,13,Electronics,0,16,Desktop
62,Male,29,Electronics,1,11,Tablet
31,Female,13,Clothing,0,16,Tablet
25,Female,10,Electronics,0,16,Tablet
25,Male,10,Books,1,8,Desktop
36,Female,34,Electronics,1,4,Mobile
40,Male,30,Clothing,0,18,Desktop
44,Female,33,Electronics,0,10,Mobile
27,Male,41,Clothing,0,6,Mobile
34,Female,29,Electronics,1,15,Tablet
58,Female,32,Clothing,0,10,Mobile
61,Male,13,Clothing,0,11,Desktop
48,Female,12,Books,0,4,Desktop
26,Female,15,Books,0,18,Desktop
24,Female,32,Clothing,0,16,Tablet
50,Female,48,Clothing,0,3,Tablet
61,Female,34,Electronics,1,14,Tablet
37,Male,40,Books,1,7,Tablet
57,Male,48,Electronics,1,6,Tablet
55,Male,18,Books,0,15,Desktop
46,Male,45,Clothing,1,4,Mobile
52,Male,5,Clothing,0,11,Mobile
24,Male,21,Electronics,1,17,Tablet
64,Male,5,Electronics,1,7,Desktop
28,Female,32,Books,1,3,Desktop
26,Male,32,Books,1,4,Mobile
51,Male,48,Clothing,1,13,Tablet
36,Male,17,Electronics,0,1,Desktop
47,Female,6,Electronics,1,10,Tablet
38,Female,48,Clothing,0,18,Mobile
52,Female,22,Clothing,0,9,Tablet
35,Male,30,Clothing,1,3,Tablet
40,Male,27,Clothing,0,15,Mobile
53,Male,13,Clothing,1,1,Mobile
33,Male,27,Books,0,7,Tablet
58,Female,5,Electronics,0,12,Desktop
26,Male,39,Clothing,0,2,Tablet
29,Female,47,Books,0,13,Desktop
39,Female,45,Books,1,1,Mobile
58,Female,14,Books,1,4,Desktop
62,Female,25,Electronics,0,2,Tablet
45,Female,8,Electronics,0,10,Tablet
43,Male,20,Clothing,0,5,Tablet
36,Female,17,Electronics,1,10,Tablet
24,Male,10,Books,0,8,Tablet
30,Male,40,Electronics,0,17,Desktop
53,Female,12,Clothing,0,15,Desktop
60,Male,43,Books,0,11,Tablet
43,Male,18,Books,0,12,Tablet
64,Female,11,Books,0,8,Desktop
44,Female,33,Clothing,1,5,Desktop
23,Male,48,Clothing,0,3,Mobile
24,Female,15,Clothing,1,7,Tablet
63,Female,39,Books,0,6,Desktop
47,Female,15,Books,0,18,Desktop
28,Male,36,Books,0,15,Mobile
54,Female,43,Electronics,1,8,Tablet
60,Female,12,Electronics,1,15,Tablet
42,Female,37,Electronics,1,17,Tablet
59,Male,33,Clothing,0,7,Mobile
58,Female,27,Books,0,1,Mobile
35,Female,13,Electronics,1,8,Tablet
43,Female,15,Clothing,1,3,Mobile
62,Female,6,Electronics,1,16,Mobile
36,Female,36,Books,1,5,Desktop
31,Male,13,Electronics,0,9,Mobile
60,Female,21,Electronics,1,15,Desktop
62,Male,45,Books,0,17,Tablet
31,Male,6,Electronics,0,12,Mobile
42,Female,48,Books,0,1,Tablet
33,Male,7,Clothing,1,5,Tablet
39,Female,24,Clothing,1,11,Tablet
39,Male,7,Books,1,7,Tablet
30,Female,16,Books,1,19,Mobile
18,Male,37,Electronics,1,16,Mobile
61,Female,13,Books,0,11,Mobile
24,Male,49,Books,0,3,Mobile
21,Male,10,Electronics,1,7,Desktop
47,Female,18,Books,0,12,Tablet
41,Male,40,Electronics,0,8,Desktop
62,Male,32,Books,0,3,Desktop
48,Female,25,Clothing,0,6,Mobile
31,Female,38,Electronics,1,13,Desktop
35,Female,39,Books,0,11,Tablet
46,Male,28,Books,0,2,Tablet
39,Male,28,Clothing,0,7,Desktop
28,Female,11,Clothing,0,15,Mobile
22,Female,29,Books,1,16,Mobile
34,Male,8,Books,0,12,Mobile
35,Male,21,Books,1,7,Mobile
50,Female,46,Clothing,1,15,Mobile
38,Female,22,Electronics,1,15,Tablet
60,Female,28,Clothing,1,14,Mobile
25,Male,33,Electronics,0,7,Desktop
27,Male,18,Clothing,1,4,Desktop
20,Male,39,Books,1,19,Desktop
43,Female,43,Electronics,1,1,Mobile
64,Male,21,Books,0,16,Tablet
40,Male,32,Clothing,1,19,Mobile
52,Male,26,Clothing,1,2,Desktop
42,Female,12,Clothing,0,3,Tablet
21,Female,18,Books,0,11,Mobile
53,Male,21,Clothing,0,17,Desktop
26,Female,40,Clothing,1,2,Mobile
59,Male,27,Books,0,6,Mobile
52,Female,24,Books,1,2,Mobile
30,Female,12,Clothing,0,2,Mobile
40,Female,49,Electronics,0,16,Desktop
37,Male,6,Clothing,0,7,Tablet
44,Male,16,Clothing,0,10,Tablet
37,Female,19,Electronics,0,11,Desktop
53,Male,39,Electronics,0,13,Desktop
32,Female,39,Electronics,0,11,Mobile
33,Female,22,Electronics,0,3,Mobile
62,Female,8,Clothing,0,8,Mobile
38,Male,9,Electronics,1,12,Mobile
38,Female,18,Clothing,0,1,Mobile
25,Male,39,Books,1,5,Mobile
59,Male,30,Clothing,1,8,Mobile
38,Female,26,Clothing,1,6,Desktop
62,Male,37,Electronics,0,9,Desktop
38,Male,13,Books,1,2,Mobile
33,Female,16,Books,0,6,Tablet
58,Female,42,Electronics,0,2,Desktop
51,Female,24,Electronics,0,2,Mobile
64,Female,47,Clothing,0,13,Desktop
64,Male,21,Books,0,5,Mobile
42,Female,34,Clothing,0,3,Mobile
39,Female,39,Electronics,1,2,Mobile
42,Male,34,Electronics,1,10,Desktop
53,Male,46,Clothing,1,13,Desktop
36,Female,49,Electronics,1,2,Desktop
44,Female,13,Books,0,18,Mobile
49,Male,46,Books,1,6,Mobile
47,Female,40,Books,1,7,Tablet
63,Male,34,Electronics,1,14,Mobile
30,Male,26,Books,1,6,Tablet
25,Male,27,Clothing,0,15,Tablet
54,Female,43,Clothing,0,11,Desktop
57,Male,31,Electronics,1,19,Desktop
49,Male,47,Clothing,0,16,Desktop
37,Male,8,Electronics,1,18,Mobile
32,Male,9,Clothing,1,17,Tablet
54,Female,45,Electronics,1,7,Desktop
27,Male,35,Books,1,3,Mobile
25,Female,11,Electronics,0,14,Desktop
30,Male,18,Books,1,17,Desktop
62,Female,35,Electronics,0,10,Desktop
35,Male,30,Electronics,0,5,Tablet
36,Male,45,Clothing,1,10,Desktop
30,Female,13,Clothing,1,9,Desktop
41,Male,6,Electronics,1,8,Desktop
53,Female,20,Clothing,0,6,Tablet
50,Female,26,Clothing,1,16,Mobile
29,Female,46,Clothing,1,4,Desktop
40,Female,13,Books,0,18,Tablet
34,Male,31,Clothing,0,12,Desktop
53,Female,49,Books,0,17,Tablet
41,Male,34,Clothing,1,10,Mobile
46,Male,28,Electronics,0,7,Mobile
44,Male,17,Electronics,1,1,Tablet
53,Male,19,Books,1,15,Mobile
37,Male,20,Electronics,1,9,Desktop
36,Male,47,Electronics,1,1,Desktop
54,Male,20,Clothing,1,12,Desktop
61,Female,41,Books,0,17,Desktop
39,Male,41,Clothing,0,8,Desktop
45,Female,31,Electronics,0,10,Desktop
52,Male,35,Books,1,6,Tablet
58,Male,45,Clothing,1,9,Mobile
42,Female,15,Books,1,11,Desktop
20,Female,45,Clothing,1,17,Mobile
41,Male,27,Electronics,0,19,Mobile
46,Female,12,Books,1,16,Desktop
34,Female,14,Books,1,7,Desktop
39,Female,45,Books,0,17,Mobile
34,Female,24,Electronics,0,19,Desktop
54,Male,35,Clothing,0,9,Mobile
21,Female,38,Electronics,0,17,Tablet
57,Male,42,Books,0,12,Mobile
60,Female,48,Electronics,0,11,Desktop
62,Female,35,Clothing,0,12,Tablet
20,Female,27,Books,0,4,Desktop
25,Female,8,Clothing,0,4,Desktop
18,Female,33,Books,0,13,Tablet
32,Male,49,Books,1,7,Mobile
19,Male,17,Books,0,19,Desktop
18,Female,44,Books,0,4,Tablet
64,Male,32,Books,1,17,Mobile
57,Male,44,Books,0,4,Tablet
47,Female,18,Electronics,1,15,Tablet
61,Female,41,Clothing,1,9,Mobile
46,Female,18,Books,0,9,Desktop
61,Female,40,Clothing,0,3,Mobile
41,Female,40,Books,0,2,Mobile
62,Female,24,Clothing,1,10,Tablet
35,Female,10,Clothing,0,8,Tablet
21,Female,5,Electronics,1,15,Mobile
41,Male,34,Electronics,0,5,Desktop
42,Female,40,Electronics,0,4,Tablet
35,Male,20,Clothing,0,2,Mobile
22,Female,34,Electronics,0,19,Mobile
34,Female,49,Books,1,1,Mobile
53,Male,48,Electronics,0,1,Desktop
56,Female,31,Electronics,1,17,Desktop
42,Male,11,Clothing,1,6,Desktop
45,Female,28,Electronics,1,11,Desktop
25,Male,9,Electronics,0,2,Tablet
48,Female,13,Books,0,15,Desktop
52,Male,31,Books,1,8,Desktop
59,Male,6,Clothing,1,17,Mobile
40,Female,28,Books,0,5,Mobile
45,Male,44,Electronics,0,5,Mobile
26,Female,43,Books,1,11,Desktop
28,Female,37,Books,1,17,Mobile
19,Male,38,Electronics,0,4,Tablet
28,Female,16,Electronics,1,14,Mobile
44,Female,6,Electronics,1,15,Tablet
32,Female,31,Books,1,18,Desktop
41,Male,36,Electronics,1,8,Desktop
28,Female,20,Clothing,0,8,Desktop
56,Male,46,Electronics,1,16,Desktop
57,Male,7,Electronics,0,19,Mobile
55,Male,24,Clothing,1,12,Tablet
58,Female,10,Clothing,0,7,Mobile
31,Male,16,Books,0,7,Desktop
29,Female,20,Books,0,13,Tablet
32,Female,41,Electronics,0,11,Mobile
63,Male,39,Books,0,4,Tablet
61,Female,45,Clothing,0,5,Tablet
52,Male,38,Electronics,1,13,Tablet
27,Female,30,Books,0,9,Tablet
53,Female,6,Books,1,11,Tablet
35,Male,47,Books,0,7,Tablet
36,Female,25,Electronics,0,15,Tablet
20,Male,39,Clothing,0,15,Desktop
53,Female,8,Clothing,0,18,Desktop
47,Female,5,Clothing,1,13,Desktop
33,Male,45,Clothing,1,9,Desktop
36,Male,10,Electronics,1,15,Desktop
23,Male,34,Clothing,0,15,Tablet
29,Male,27,Clothing,1,2,Tablet
53,Male,37,Electronics,0,11,Tablet
33,Male,30,Books,1,18,Mobile
46,Female,15,Clothing,0,15,Tablet
52,Male,40,Books,1,7,Desktop
23,Male,45,Books,0,19,Desktop
53,Female,43,Books,1,5,Mobile
30,Female,28,Clothing,0,18,Tablet
50,Female,37,Electronics,0,9,Tablet
53,Female,45,Clothing,0,4,Desktop
58,Male,45,Clothing,0,17,Desktop
21,Male,40,Books,0,7,Mobile
39,Male,44,Clothing,1,2,Tablet
58,Female,47,Books,1,12,Mobile
42,Male,38,Books,0,8,Desktop
24,Male,23,Electronics,0,16,Tablet
55,Male,41,Books,0,7,Mobile
48,Female,17,Books,0,19,Desktop
34,Female,9,Clothing,0,3,Mobile
25,Male,36,Books,0,15,Desktop
44,Female,48,Books,1,10,Mobile
51,Female,45,Books,0,16,Desktop
53,Female,14,Clothing,0,18,Desktop
48,Female,11,Electronics,0,19,Mobile
51,Female,37,Electronics,0,6,Desktop
39,Male,6,Books,1,16,Mobile
62,Female,40,Electronics,0,3,Mobile
50,Male,30,Books,0,13,Desktop
60,Male,26,Clothing,1,10,Desktop
31,Male,39,Clothing,1,5,Mobile
46,Female,48,Books,1,19,Desktop
44,Male,11,Electronics,0,11,Mobile
60,Female,23,Electronics,1,9,Mobile
62,Male,5,Electronics,0,7,Desktop
29,Male,32,Books,0,1,Tablet
27,Female,38,Books,0,14,Mobile
47,Female,7,Books,1,1,Mobile
52,Female,26,Books,1,9,Desktop
61,Female,49,Books,1,9,Mobile
52,Female,11,Books,0,17,Tablet
55,Female,31,Electronics,0,11,Tablet
25,Male,49,Clothing,0,6,Tablet
44,Female,15,Books,1,8,Mobile
28,Male,8,Clothing,0,9,Desktop
51,Female,27,Electronics,0,12,Mobile
45,Female,23,Electronics,0,8,Mobile
63,Male,35,Books,1,11,Mobile
19,Female,46,Electronics,0,12,Tablet
55,Male,38,Books,0,12,Tablet
42,Female,44,Books,1,16,Tablet
63,Male,8,Electronics,1,15,Desktop
45,Male,15,Clothing,0,18,Desktop
26,Female,48,Clothing,0,14,Mobile
62,Female,6,Books,1,13,Tablet
38,Male,19,Books,1,12,Mobile
24,Male,23,Clothing,1,5,Tablet
27,Female,36,Clothing,0,5,Desktop
30,Male,17,Electronics,0,6,Tablet
34,Male,43,Books,1,7,Tablet
50,Male,13,Clothing,1,14,Tablet
58,Male,6,Electronics,1,8,Mobile
43,Female,47,Books,1,2,Desktop
48,Female,7,Books,1,18,Mobile
64,Female,44,Electronics,0,12,Desktop
52,Male,39,Electronics,0,19,Tablet
64,Male,24,Books,0,11,Desktop
58,Male,28,Books,0,13,Mobile
38,Male,34,Clothing,0,18,Desktop
54,Female,24,Clothing,1,5,Desktop
56,Female,40,Books,0,15,Tablet
21,Female,27,Electronics,0,2,Tablet
59,Female,16,Clothing,1,10,Mobile
23,Male,22,Electronics,0,18,Tablet
52,Male,7,Electronics,1,4,Desktop
56,Male,21,Books,1,19,Tablet
30,Male,15,Clothing,0,9,Mobile
49,Female,39,Electronics,0,7,Desktop
26,Male,23,Electronics,1,13,Desktop
26,Female,26,Books,1,10,Mobile
63,Male,44,Clothing,1,11,Desktop
28,Female,26,Books,1,2,Tablet
63,Female,43,Books,1,15,Desktop
37,Female,18,Electronics,0,17,Tablet
33,Female,26,Electronics,1,19,Desktop
26,Male,11,Electronics,0,1,Desktop
31,Male,34,Electronics,1,2,Mobile
19,Male,23,Clothing,1,18,Mobile
46,Male,16,Electronics,1,13,Mobile
56,Female,47,Clothing,0,18,Desktop
45,Male,9,Clothing,0,5,Desktop
64,Female,34,Clothing,1,14,Desktop
