Region,Sector,Year,Employment,Investment,Growth Rate (%),Exports,Environmental Impact,Revenue
Guntur,Healthcare,2019,44370,558,5.368395674186775,298,Medium,609.9556478619622
Nellore,Technology,2014,31049,548,8.667131377,394,Medium,239.49587994860255
Vijayawada,Manufacturing,2020,16810,56,14.324668032639668,112,Low,300.02181409827824
Nellore,Energy,2016,31698,465,12.866031872718104,153,Low,980.8270482081392
Visakhapatnam,Agriculture,2022,26963,996,-2.862280497,208,Medium,483.49168624950937
Guntur,Energy,2016,44949,591,11.194355823758553,155,High,549.1586429184131
Kakinada,Healthcare,2022,31835,874,78.17073425211416,91,Medium,602.8030543408694
Nellore,Agriculture,2023,15162,52,-1.236986643,329,High,672.3567669457201
Visakhapatnam,Manufacturing,2015,15683,720,15.112366060795559,326,High,255.80903563772802
Nellore,Technology,2018,12763,770,-4.634293528,220,Low,634.3159398339526
Visakhapatnam,Agriculture,2023,16935,907,12.228198098500247,494,Low,679.9097567533972
Guntur,Manufacturing,2019,41172,435,5.621271071702173,213,Medium,423.45252916190447
Kakinada,Agriculture,2015,34625,840,6.487769216019256,233,Low,537.4972614145618
Nellore,Manufacturing,2016,32709,734,15.647942682900762,414,Medium,835.8558992924916
Nellore,Healthcare,2020,25031,840,19.582641420461684,481,Medium,1132.494187931878
Nellore,Energy,2018,26183,724,15.608172296981731,325,Medium,902.0031674301478
Nellore,Energy,2021,29901,,16.121783693880726,340,Low,436.2527769720714
Guntur,Energy,2023,24386,724,9.279057465559026,409,Low,947.1803760506473
Guntur,Healthcare,2016,7644,852,-4.606427175,424,Medium,173.75324046807918
Guntur,Agriculture,2023,47287,758,11.610831171709101,147,High,724.0101003
Vijayawada,Energy,2015,40850,714,0.7218865620874748,220,High,755.1542700533046
Guntur,Energy,2018,36595,611,11.237723242686183,122,Medium,635.6624890128126
Guntur,Technology,2015,8031,520,18.126179383575362,437,Low,536.2561327945918
Guntur,Manufacturing,2023,7982,309,5.345686633019897,113,Medium,841.5181716960315
Kakinada,Technology,2015,18519,978,10.242435628815398,52,High,979.1710204498146
Vijayawada,Energy,2021,20404,883,9.315180822,239,Medium,985.2530466587065
Kakinada,Energy,2019,46351,975,17.891805806541246,349,High,417.44510661377717
Guntur,Energy,2021,41150,137,17.114582323029694,82,High,301.4469777825507
Visakhapatnam,Energy,2020,4805,415,3.3819762519573935,240,Low,744.0352014456232
Guntur,Technology,2016,23449,120,0.2698275387507154,299,High,375.32379304650084
Kakinada,Agriculture,2018,27616,857,-7.139212035,245,High,397.8169528626978
Kakinada,Technology,2021,37902,589,3.8829937118471918,134,Low,157.87083296277996
Vijayawada,Agriculture,2019,35779,351,10.095122262086878,462,Medium,400.43387913992495
Visakhapatnam,Manufacturing,2020,20702,784,2.661586701070508,322,High,225.8668397363928
Vijayawada,Agriculture,2022,46991,962,11.55507434145472,280,High,1041.1598151647945
Kakinada,Technology,2021,29378,131,6.771683905579419,210,High,951.8709059163091
Vijayawada,Healthcare,2016,,394,7.846268364414948,497,Low,1006.9142973557949
Kakinada,Technology,2022,34037,656,5.069395830822497,48,Low,977.2552366501956
Guntur,Healthcare,2018,,807,15.642773789016676,415,Low,647.2371844773645
Vijayawada,Agriculture,2016,15079,748,-1.562991858,324,High,436.30882090120593
Nellore,Technology,2022,47675,536,9.723326873639103,397,Low,708.1170320427055
Kakinada,Manufacturing,2014,4968,960,-0.012367127,417,Medium,426.8812756
Guntur,Technology,2021,2134,748,9.74869707,238,Low,327.92025408393823
Visakhapatnam,Energy,2015,40519,547,4.946642575,103,Medium,907.0581348876332
Guntur,Healthcare,2014,17526,250,6.708254648345337,373,High,680.7706366208633
Visakhapatnam,Manufacturing,2017,10259,788,13.843351760700113,217,Low,1008.0856118743169
Guntur,Healthcare,2022,26920,156,15.036144405573843,199,High,261.4563852726952
Nellore,Energy,2023,4924,473,18.228617930292184,399,Medium,799.2213628
Visakhapatnam,Agriculture,2022,14682,188,-2.687089363,158,High,543.9482719973838
Guntur,Healthcare,2014,45993,599,18.679036572506195,380,Medium,428.88742906931213
Visakhapatnam,Manufacturing,2023,35019,296,5.891119761412746,92,Medium,368.43771449378175
Vijayawada,Technology,2014,33551,658,18.38711283818739,465,Medium,1119.987202475273
Kakinada,Energy,2021,41446,851,-0.265164553,417,Medium,726.7434497
Guntur,Agriculture,2023,5247,54,-7.130076819,292,Low,366.1497585178923
Vijayawada,Healthcare,2015,13427,520,2.376808731607734,185,High,479.3594054043602
Nellore,Manufacturing,2023,30523,482,15.562366232255677,478,Medium,655.0106052394724
Visakhapatnam,Energy,2017,10175,938,4.753005867208481,79,Low,1018.5831950344156
Nellore,Healthcare,2015,14026,775,8.078575517429131,201,High,713.6089602600757
Guntur,Energy,2020,21671,,-2.531569828,190,High,646.6329523
Guntur,Technology,2022,25000,409,-4.188913849,39,High,189.86734235832486
Kakinada,Technology,2019,30277,506,-4.205537891,195,Low,773.7199782712015
Nellore,Manufacturing,2014,21288,810,9.440793858610565,191,Medium,580.4704302547456
Visakhapatnam,Manufacturing,2021,9848,215,6.667328022,87,Low,887.3347552475369
Nellore,Agriculture,2019,10968,464,-2.417852729,172,Medium,796.7811633385168
Nellore,Technology,2023,12795,439,-0.969529701,457,Medium,240.7437646142697
Kakinada,Agriculture,2020,25042,800,6.544443311790964,346,High,763.3555464943277
Nellore,Energy,2021,48466,99,-2.353142045,297,Low,922.6703893757749
Guntur,Healthcare,2017,31607,239,-1.092907261,355,Low,290.3879516455991
Nellore,Technology,2022,37343,925,17.910513613301656,499,Low,577.6722509230403
Nellore,Energy,2015,28356,472,13.287411601078478,180,Medium,334.7165827570904
Nellore,Technology,2017,20601,832,7.100514312735102,105,Low,899.0762791
Vijayawada,Agriculture,2016,5906,450,7.417377785918713,456,Low,941.3782000366342
Visakhapatnam,Healthcare,2016,,929,10.483586353422785,470,High,711.3925172232977
Visakhapatnam,Agriculture,2015,32976,890,-5.470418024,92,Low,225.3132795886434
Kakinada,Technology,2022,32980,297,5.453619704069991,34,Medium,833.1972505210879
Visakhapatnam,Agriculture,2022,9307,97,-5.924522155,108,High,616.2532135100109
Vijayawada,Healthcare,2014,48224,859,18.172908658277702,340,Low,1010.1052853746055
Visakhapatnam,Healthcare,2019,,480,1.1968339682105906,307,Low,1004.7448030474109
Kakinada,Healthcare,2021,17524,815,-0.916583798,72,Low,556.5298420481454
Kakinada,Energy,2017,32918,125,2.183167912722549,160,Medium,172.72895989090318
Kakinada,Healthcare,2016,25338,510,9.299896957,73,Low,173.42947448115808
Vijayawada,Technology,2017,40876,999,-4.133182394,54,High,528.7095079
Kakinada,Healthcare,2017,31062,981,-1.947212102,412,Medium,661.8978492804316
Vijayawada,Technology,2017,29164,965,11.40964648461918,84,Low,487.1030885765751
Visakhapatnam,Technology,2023,47686,184,-2.067996305,499,Medium,254.19488679882048
Nellore,Technology,2016,21666,933,6.161048044913718,203,Low,1020.482578259045
Visakhapatnam,Agriculture,2021,34654,390,9.487917535601586,419,High,442.00287838884617
Kakinada,Energy,2014,24238,435,10.061745767586377,269,High,552.7685940890008
Kakinada,Agriculture,2016,3537,844,4.856045683,459,Low,795.9850255621141
Nellore,Technology,2022,9635,347,0.8333205662331657,342,Low,475.89162236482906
Visakhapatnam,Healthcare,2019,30978,602,19.922730464733885,169,Medium,819.9348374
Vijayawada,Manufacturing,2022,4809,737,-4.303693979,69,Medium,388.28177537128295
Visakhapatnam,Technology,2015,8452,576,17.259608021381652,165,Low,1069.4153422031584
Vijayawada,Technology,2015,21811,199,-5.67185413,45,Low,516.1782525704564
Visakhapatnam,Manufacturing,2021,28564,213,10.362144437790782,303,High,784.0713676524944
Nellore,Agriculture,2017,6581,792,-9.59391392,207,Low,622.0162017554718
Visakhapatnam,Healthcare,2014,34377,822,-2.414147128,381,High,695.1557106038293
Guntur,Manufacturing,2018,21955,,-1.294563448,199,High,897.2911762492777
Nellore,Manufacturing,2022,41542,839,11.65669653697596,334,High,797.7996839452283
Guntur,Energy,2020,15389,779,-3.354705983,29,Medium,265.86684039448977
Nellore,Healthcare,2015,8493,57,2.880985866,444,Low,231.64216194375467
Nellore,Healthcare,2017,36912,728,16.821485539141612,284,Medium,906.4604147
Nellore,Energy,2017,11450,249,19.086998686858188,249,High,172.5266267302769
Guntur,Agriculture,2021,5875,256,3.6086221908580267,471,High,774.2380728085966
Kakinada,Manufacturing,2016,25489,269,17.448382336093424,241,High,197.93614848409132
Visakhapatnam,Healthcare,2017,8833,919,8.911615933720551,436,High,809.8977504308918
Nellore,Manufacturing,2022,44123,679,10.702988281089295,489,Low,178.67329042859632
Nellore,Technology,2020,41475,796,19.233045307104472,35,Low,306.0950406445516
Kakinada,Manufacturing,2016,14007,,3.868213918255316,102,Low,208.9070292
Kakinada,Technology,2018,12350,266,18.512598821985065,287,Low,870.2435128664803
Guntur,Healthcare,2015,36328,797,4.7935612640569545,427,Low,781.2046833
Visakhapatnam,Energy,2015,5386,569,3.6370213430861433,476,Medium,875.6946514421602
Kakinada,Healthcare,2015,2436,577,8.958807877,260,High,181.69232144799838
Visakhapatnam,Healthcare,2023,48645,719,2.875259309418289,75,Medium,923.6731144347175
Vijayawada,Technology,2014,36414,139,-0.571161919,79,Medium,117.20608493198624
Vijayawada,Manufacturing,2022,,278,14.648131905222836,359,High,562.7218066965195
Guntur,Energy,2014,25846,819,11.098914486190338,382,Medium,463.9001096418989
Vijayawada,Manufacturing,2018,33698,656,15.512189612006871,77,High,922.7599638547651
Kakinada,Technology,2015,28832,134,5.353526705391655,153,High,785.1737257852249
Vijayawada,Energy,2022,7559,502,10.108982992869278,51,Low,629.7470946242038
Nellore,Agriculture,2020,27478,436,-5.388523724,357,Low,110.5060365655273
Guntur,Technology,2016,9531,224,30.56967438,94,High,673.1190177
Kakinada,Energy,2022,18400,376,-2.54980788,111,Medium,514.4127223693897
Guntur,Manufacturing,2023,37824,355,-0.75282317,474,Medium,590.3274777481913
Nellore,Agriculture,2019,28672,579,13.201293755721203,52,Medium,971.4354908456257
Guntur,Manufacturing,2016,31951,,9.490477430703416,77,Medium,397.0657683167367
Nellore,Energy,2021,41644,586,-3.725628074,347,High,927.1678194837879
Visakhapatnam,Agriculture,2015,22650,84,-1.87693014,35,Medium,111.42337868253946
Guntur,Agriculture,2016,43833,125,8.271758644,357,High,398.3396983
Nellore,Technology,2014,6730,659,11.306877772476255,177,Medium,1018.5123245206186
Kakinada,Energy,2016,3887,,13.254336332766915,223,Low,930.7748585483857
Guntur,Agriculture,2020,38782,401,-1.054718767,155,High,557.7705777458932
Guntur,Agriculture,2015,18065,184,9.505316213390838,349,High,762.4897818326391
Vijayawada,Energy,2018,14900,226,-1.670446858,110,Medium,724.2247901
Vijayawada,Manufacturing,2023,35949,380,2.140649714056077,47,Medium,182.1344689134131
Visakhapatnam,Agriculture,2016,46201,290,-0.958822629,353,Low,131.21941437597573
Visakhapatnam,Technology,2015,1220,964,15.209872057600574,34,Medium,744.6231666352695
Vijayawada,Technology,2021,25920,942,9.851236639,30,Medium,261.7986491
Vijayawada,Manufacturing,2023,24283,323,2.082110087314433,253,Low,434.7252155820256
Vijayawada,Healthcare,2022,28856,321,3.3195217240198875,386,Low,356.6556647341038
Vijayawada,Energy,2017,16689,238,2.1805302301287703,17,High,600.1896619477064
Nellore,Energy,2016,24849,958,0.2363942377377768,150,Low,175.2646567975279
Kakinada,Energy,2019,18558,,2.5846385907283294,188,Low,852.5577050814294
Nellore,Technology,2014,4084,683,9.376514336470366,115,High,745.0415929180926
Nellore,Agriculture,2017,47805,876,-9.829632552,391,High,330.8924188401281
Kakinada,Agriculture,2022,40094,319,-5.429665287,367,High,623.6793677360033
Guntur,Technology,2021,10947,641,15.220658087292101,51,Low,899.5644183395424
Visakhapatnam,Technology,2017,7358,183,12.063511969178926,418,High,970.0762269035974
Kakinada,Agriculture,2015,14386,215,-9.87150931,444,Medium,765.7762549827239
Guntur,Healthcare,2021,33479,775,16.46266136378886,402,Low,1123.5856255693636
Guntur,Agriculture,2016,21213,286,-8.659130212,292,Low,805.2348875937394
Nellore,Manufacturing,2023,9881,624,52.03839985864458,498,High,563.1799037794856
Kakinada,Agriculture,2016,9307,319,6.775324513322744,262,Low,535.6132851974995
Vijayawada,Technology,2015,6454,128,19.03541549105124,280,Medium,927.3653318285455
Vijayawada,Energy,2022,11143,305,-4.732117558,250,Low,85.56704144927112
Vijayawada,Energy,2015,,976,-1.952797937,418,Medium,93.94069214
Nellore,Healthcare,2022,16804,806,15.440584457612154,494,Medium,857.4511107
Vijayawada,Healthcare,2020,7054,531,13.659072107831037,90,High,496.5296728925828
Visakhapatnam,Energy,2018,2449,746,-2.364867851,372,Medium,913.3580858308252
Vijayawada,Manufacturing,2014,40008,562,-2.0214832,269,Low,169.63926441544476
Visakhapatnam,Healthcare,2023,41635,631,-2.299276063,299,High,966.4915680442966
Nellore,Manufacturing,2015,1228,220,11.889669339185971,435,Low,204.15727254620913
Vijayawada,Healthcare,2015,43818,120,7.080801896885879,115,High,403.49696227626305
Kakinada,Technology,2014,3410,,12.65929992,343,Low,969.0976773253142
Kakinada,Agriculture,2019,13197,889,-2.304521249,250,Low,614.5128061
Kakinada,Agriculture,2022,30245,335,0.9661875061513712,468,Medium,515.2367281456071
Vijayawada,Manufacturing,2015,35085,447,11.850438372099184,216,Medium,591.9714595232833
Guntur,Technology,2015,,946,15.531253863992607,486,Medium,566.9256615533701
Vijayawada,Healthcare,2019,13352,,18.369887937319582,180,Low,1109.4249592656824
Nellore,Healthcare,2015,22709,639,6.136323243357197,105,High,140.2111055250525
Visakhapatnam,Healthcare,2019,9320,487,-2.044439698,67,Medium,300.0435787
Nellore,Healthcare,2023,7937,146,-3.922497276,118,High,797.2731539766138
Visakhapatnam,Energy,2023,4225,596,10.691721928970217,352,Low,708.7226626966625
Vijayawada,Agriculture,2023,27502,666,-1.630273953,279,Medium,191.1423754747981
Kakinada,Manufacturing,2018,12360,123,19.19357062084289,179,High,838.6080918636368
Guntur,Technology,2014,22118,341,7.932337053806329,22,High,727.0492693534795
Guntur,Technology,2014,28160,150,4.009851001,126,Medium,146.01477650202918
Nellore,Manufacturing,2014,20585,401,7.096505471607784,327,Low,963.4569869411472
Vijayawada,Agriculture,2021,2364,710,1.0942834773061278,422,Medium,983.7694126888736
Visakhapatnam,Manufacturing,2015,36853,482,-2.127341416,141,Medium,492.7462143751102
Guntur,Technology,2018,15259,587,5.594252998273085,163,Medium,223.8382651
Vijayawada,Agriculture,2014,5368,978,0.771456885,193,High,749.5448483309652
Kakinada,Energy,2017,21085,824,3.4805074597945946,365,Low,949.6793814687074
Nellore,Healthcare,2023,12397,961,7.007356469783895,80,Low,500.34069567462325
Visakhapatnam,Energy,2023,18107,624,-2.346860363,77,Low,543.3555913365954
Kakinada,Manufacturing,2023,16116,639,1.3043219373882495,107,Medium,768.3346171799109
Nellore,Manufacturing,2022,16613,353,8.766511480914106,93,High,687.9457855276268
Guntur,Technology,2017,12819,558,7.8919137769268275,470,Medium,161.0368788752517
Guntur,Healthcare,2016,24706,614,-2.796639226,313,High,524.8286351549222
Nellore,Energy,2018,37110,436,-0.087825826,26,Medium,503.6170794
Nellore,Agriculture,2023,38494,575,-3.372967892,275,Medium,443.6054346236698
Visakhapatnam,Agriculture,2014,44965,784,3.3117726970974353,277,High,640.9642979452439
Kakinada,Technology,2022,3244,68,18.065093927348947,90,Medium,977.2842638705973
Kakinada,Manufacturing,2022,30697,569,1.990907962330156,133,Low,850.3282663056586
Kakinada,Energy,2023,14749,803,1.9188532987827154,158,Medium,592.4083919892252
Vijayawada,Energy,2014,31251,135,3.4080848567583377,384,Medium,481.60091455662376
Vijayawada,Energy,2016,22751,119,10.354656107975284,391,High,912.3220407684906
Guntur,Technology,2023,18400,229,4.449850965653827,243,Medium,134.19015871134727
Nellore,Manufacturing,2020,23785,579,-2.485931698,238,Medium,680.6064554690786
Nellore,Healthcare,2021,,955,5.1060410526759785,186,High,341.7626920530556
Visakhapatnam,Healthcare,2021,28689,964,12.129362831944515,359,High,494.9270576999451
Nellore,Manufacturing,2015,35695,579,17.820020010196544,14,Medium,616.1779159
Guntur,Technology,2021,10465,304,-2.510507161,468,Medium,680.3680582290422
Vijayawada,Technology,2020,14515,65,-4.119620662,263,Low,640.3222465697897
Nellore,Manufacturing,2017,6812,415,2.7422927776297277,371,High,885.3805150271634
Nellore,Manufacturing,2017,30571,60,12.394874173518637,454,Low,769.4369245041112
Nellore,Agriculture,2020,34757,238,14.645091486257623,113,High,954.8553177372931
Kakinada,Manufacturing,2014,,886,17.830742156981763,191,High,453.98037551085844
Guntur,Technology,2023,42381,,10.712554255905097,80,Low,393.8061051647601
Nellore,Energy,2019,4666,231,2.0691364265024648,405,Medium,107.77970514522069
Kakinada,Technology,2020,27019,150,5.863274082612385,70,Low,765.7949111239186
Visakhapatnam,Healthcare,2015,49552,304,6.114337526735712,216,Medium,453.5875860812766
Vijayawada,Manufacturing,2020,19799,300,-3.565203908,428,Medium,258.3043882766205
Kakinada,Manufacturing,2020,48162,885,7.615932199435873,395,Low,638.4009999650075
Guntur,Agriculture,2021,33353,777,1.6719524780776105,483,Low,478.99107075466304
Guntur,Manufacturing,2017,7997,163,16.573990582825463,133,Low,714.0156046500055
Nellore,Healthcare,2023,44158,717,2.784548497314608,414,High,263.96521272574574
Kakinada,Healthcare,2015,14779,869,19.331522075762294,309,High,1027.9909268383744
Vijayawada,Technology,2018,30992,280,17.278502294837736,403,Medium,505.37980642554567
Kakinada,Manufacturing,2014,45774,127,-0.392465076,222,Low,875.5015693531657
Nellore,Agriculture,2017,31270,196,9.587537564697723,170,Low,963.7915736268076
Vijayawada,Healthcare,2017,12529,144,17.185613384259007,394,High,342.7472833
Kakinada,Healthcare,2020,11725,,17.261023700027145,14,Low,757.2494060912016
Visakhapatnam,Energy,2014,18794,475,9.463545455088287,242,High,296.95184091166936
Kakinada,Energy,2017,29513,233,19.16396098,480,Medium,514.6520290939167
Guntur,Agriculture,2015,9695,952,4.254540793867349,51,Medium,454.50322835761716
